date,Polarity,Subjectivity
2021-02-08,1.0577930948832586,0.3227695007254433
2021-02-09,1.0594267387521352,0.34237106239586407
2021-02-10,1.0654604474365503,0.3314604103004839
2021-02-11,1.0585925714918516,0.32288549355399776
2021-02-12,1.051910464087883,0.3302491236362203
2021-02-13,1.0547194406243499,0.3411194515087062
2021-02-14,1.0585358817077308,0.33825776544579766
2021-02-15,1.0730276207372202,0.36977589767544533
2021-02-16,1.0694347842296172,0.34884834945815185
2021-02-17,1.0550280149640383,0.29986696738665247
2021-02-18,1.0574358386255598,0.3545115311930034
2021-02-19,1.0738283174659078,0.3342214089756056
2021-02-20,1.0645142371504648,0.3247676179271044
2021-02-21,1.056252267627464,0.31116832401065564
2021-02-22,1.0437707393196027,0.3178799778083867
2021-02-23,1.0629630562697425,0.33702864480480754
2021-02-24,1.0359885897832328,0.31960422679172684
2021-02-25,1.0611024022538307,0.30771032536246795
2021-02-26,1.0436600175423703,0.307541628941139
2021-02-27,1.0651473003038059,0.3010209796384395
2021-02-28,1.0616227064057946,0.3292797972724444
2021-03-01,1.0749341719886274,0.3360516795727191
2021-03-02,1.0824196256505576,0.32896738998080816
2021-03-03,1.0812820882463738,0.3234515238086668
2021-03-04,1.0584905532414706,0.3539329164451413
2021-03-05,1.0348233119841947,0.3094179856246105
2021-03-06,1.0692082312274613,0.3223425414480193
2021-03-07,1.0512441722115013,0.33128546088831823
2021-03-08,1.0747930808478325,0.3316304629331488
2021-03-09,1.0674178079345131,0.34188790480725967
2021-03-10,1.0837479522012534,0.32228214208024597
2021-03-11,1.0623024498229043,0.30504567833961777
2021-03-12,1.0597442081969521,0.3064815383069957
2021-03-13,1.06446696843379,0.3368615377673934
2021-03-14,1.0502513942710516,0.34063648045502887
2021-03-15,1.0798932137989512,0.3208572259555865
2021-03-16,1.0614424140226202,0.3015252228266757
2021-03-17,1.021484610458107,0.29642149656192374
2021-03-18,1.0392201557831842,0.33753419100461374
2021-03-19,1.0729064547797882,0.31184483724094847
2021-03-20,1.059635401635402,0.3142065170384333
2021-03-21,1.0482572080193149,0.33605782594008987
2021-03-22,1.0898954577721078,0.3717794408263618
2021-03-23,1.0507388257813721,0.31227028752787345
2021-03-24,1.0659258821679933,0.280910072465291
2021-03-25,1.0649884064075579,0.3171926590017185
2021-03-26,1.0545499208697675,0.33397559714699987
2021-03-27,1.0578969847950177,0.3267283287355301
2021-03-28,1.0630707587282497,0.335213643170874
2021-03-29,1.1159378655991559,0.3613905312131118
2021-03-30,1.053089962606091,0.3290792504322971
2021-03-31,1.0393495555523702,0.31755362685715893
2021-04-01,1.0462527816640816,0.31150103339067037
2021-04-02,1.0730586880572381,0.3565162068424831
2021-04-03,1.0570383654654043,0.34101349865495084
2021-04-04,1.0515408825061845,0.32847916141621647
2021-04-05,1.059805883782753,0.31415586983202654
2021-04-06,1.0743620331007917,0.3427720421065742
2021-04-07,1.0568679016146687,0.3225819158757375
2021-04-08,1.04283145150869,0.3161293963085007
2021-04-09,1.0479215310429426,0.3183204470082458
2021-04-10,1.0529529188387636,0.30952852444712925
2021-04-11,1.0436450823078733,0.324728999198476
2021-04-12,1.0725657854473256,0.3262210524456163
2021-04-13,1.056984199781284,0.38447110438141835
2021-04-14,1.0783634504602413,0.34209123403731423
2021-04-15,1.06799786090279,0.2909397447557659
2021-04-16,1.062970308543773,0.3114458909801631
2021-04-18,1.065393263964848,0.30734794018455064
2021-04-19,1.0584693818314506,0.32677294289363246
2021-04-20,1.0464147541389905,0.3512210880722331
2021-04-21,1.0138522167921122,0.24643533392662306
2021-04-22,1.0001778455284553,0.321738985382278
2021-04-23,1.0611100051908877,0.2704889860956038
2021-04-24,1.0515483782402724,0.3386321994891792
2021-04-25,1.0622448537891165,0.3340977846789785
2021-04-26,1.063559416904906,0.3304129342481685
2021-04-27,1.0591555957037082,0.3259565662448291
2021-04-28,1.06275435547676,0.3232596160469215
2021-04-29,1.0645253175485312,0.33053330472434206
2021-04-30,1.062501777880546,0.32058798477446376
2021-05-01,1.0635413727495113,0.31594481434497446
2021-05-02,1.0596943929086784,0.30000450937950934
2021-05-03,1.0716430174763507,0.3354975491880253
2021-05-04,1.0643587189559338,0.32910951765726215
2021-05-05,1.071245382968615,0.32329679886845886
2021-05-06,1.074455848143501,0.3324287925720419
2021-05-07,1.0529076913715467,0.3041022097046194
2021-05-08,1.0455929221669962,0.2443434566119751
2021-05-09,1.083911533580208,0.35397738138701995
2021-05-10,1.0653334664323928,0.3192329070216166
2021-05-11,1.0653680544292192,0.314764076769018
2021-05-12,1.124922459893048,0.3480121806298277
2021-05-13,1.0705760398386794,0.32752909919569034
2021-05-14,1.0704726528361455,0.3306382885127665
2021-05-15,1.0752447155221592,0.32668002126988865
2021-05-16,1.0231343029116997,0.28815879041050274
2021-05-17,1.054979879275654,0.3307148446232953
2021-05-18,1.0607773518315688,0.2723610893791617
2021-05-19,1.057542354764577,0.301943553702813
2021-05-20,1.0669025286882428,0.3022948661787947
2021-05-21,1.078553534910897,0.34136037190485036
2021-05-22,1.065461931086931,0.32548871923871914
2021-05-23,1.1398603094436426,0.30541551426968083
2021-05-24,1.0393388857519295,0.37335521362695273
2021-05-25,1.0518497796846014,0.29051242656153364
2021-05-26,1.077644696969697,0.32741548821548827
2021-05-27,1.0841717944753657,0.28991378925307487
2021-05-28,1.0927677034140098,0.29701856224583495
2021-05-29,1.0372984579008673,0.25023565160111344
2021-05-30,1.0760506748153806,0.31319431875314235
2021-05-31,1.0448306878306879,0.3640555555555555
2021-06-01,1.0648549929799933,0.33346934596934585
2021-06-02,1.08220653643122,0.2912928105649625
2021-06-03,1.0727578237734485,0.27111468103655606
2021-06-04,1.0285917453604245,0.3144923871163298
2021-06-05,1.0375599801804622,0.35957327144074125
2021-06-06,1.091898026928269,0.3772266474316205
2021-06-07,1.0602520945058258,0.3292751071482415
2021-06-08,1.094978043218784,0.3215576844280548
2021-06-09,1.0431070444706805,0.3228221282084917
2021-06-10,1.067837542087542,0.3657003367003367
2021-06-11,1.071093722133048,0.3151007668985197
2021-06-12,1.043899865378524,0.30795843891880476
2021-06-13,1.0555473123942225,0.2666950091107394
2021-06-14,1.0776440551903514,0.3528887716079074
2021-06-15,1.0766767275933942,0.3282178664956443
2021-06-16,0.9676546569492116,0.3518139451307768
2021-06-17,1.0297602280348759,0.28295439302481556
2021-06-18,1.0323832850106,0.31871324948485436
2021-06-19,1.0150363703533847,0.3261898392315728
2021-06-20,1.0603380418283017,0.2723765109349525
2021-06-21,1.0471920105211245,0.32105049591758444
2021-06-22,1.0408816337983007,0.3197804655906508
2021-06-23,1.080224568751355,0.2981126066393924
2021-06-24,1.0766937635281386,0.3196353986291486
2021-06-25,1.0960792949334617,0.3193027497194164
2021-06-26,1.06378785959903,0.3362098377390929
2021-06-27,1.0437731516849165,0.320832774523951
2021-06-28,1.0498728697462878,0.324966957854616
2021-06-29,1.0975017591646805,0.3631231699012597
2021-06-30,1.0159928218877083,0.29452411172581633
2021-07-01,1.057780811360357,0.376072801882461
2021-07-02,1.0346224046015715,0.28310185185185194
2021-07-03,1.0313478377525251,0.3091368679353055
2021-07-04,1.0571508272089671,0.375915760595993
2021-07-05,1.0302415608735835,0.3417307707897595
2021-07-06,1.0207793347003877,0.26543768950347896
